,label,text
7856,1,@mandiebear @LidiaAnain @jophesine77 @libertygrrrl @j_e_p Thanks for the tweets. Yep I had a great flight. Enjoyed it greatly! And safe 
7857,0,Left my shoes in St. Louis 
7858,1,"@ronjoe1 to bad you lost, maybe next year? "
7859,1,@HilzFuld super. 
7860,0,@kehau @Rai7Rai @TiksHI i forget that it's only Sunday for you all.  BOO for MONDAYS! 
7861,1,"@artist_pel Hi Pel, @Banksyart is now at @Banksyart2 - has been posting there since having probs with his @Banksyart account.  Peace"
7862,1,@MyaLeaha you're welcome chick!  i love you! p.s. yeaayyy no brooklyn for you shawty! hahah
7863,0,"@DevonStebnicki wow, that sounds way more stressful than my job  thought about continuing edu and making a move?"
7864,1,@alilovescaity ahh i know gg will be soo good  (love how you twittereddd)
7865,1,Thinking about David Carradine... Is that what they mean by Thai-dyed? 
7866,1,I is exhausted... kids smell like clean babies... all tucked in. My turn. 
7867,0,Finally back online.  My IP profile is stuck at 2000 at the moment though 
7868,1,http://twitpic.com/6azkx - Twilight! 
7869,1,ahh andy is so cute 
7870,1,@taratan THANKS FOR THE CHOCS YOU LEFT AT TOCA  yummy!!!
7871,0,revising for bio test tomo   sheesh last week of school n we get a flipin test.
7872,0,@Spizzel I feel u I can respect that 
7873,1,@wanesaleto HI 
7874,0,omg ive just bean woken up by my horrable brother &gt;&lt; he has just bean screeming 
7875,1,Bear garden was fun!  now off to bbq  chicken.
7876,1,"Wow, i've just been called, a posing, obese, fat bitch with no friends who's also an emo. Cyber fights are fun "
7877,0,kitty and dog are now staying at neighors until we leave Tuesday. 
7878,0,@shewar - I don't think he got it 
7879,0,is craving for macha chocolate cake 
7880,0,@BRHuney after 2:30... I don't Know if ill make the appointment with u 
7881,1,Hannah and I are sitting next to the eye ball trees   http://twitpic.com/65zan
7882,1,Happy Mother's Day to my mom! Y'all take time to honor your mom today if you can. 
7883,1,"@finalfashion True, but only if half the time they go &quot;?!?!?!!?!&quot; "
7884,0,@ministrygrounds both Neil- swapping houses with mum. Moving into an empty house would've been much easier 
7885,1,"@b_club Tell us what it is, Ya never know... "
7886,1,off to sunday school. chill day so far 
7887,0,I have to go to work at 5 pm tomorrow. Im sooo tired 
7888,1,lolz cg &amp; sk I hope you're on the beach at catalina cuz you should! but if you're deep in LA I hope you don't just for safety's sake 
7889,0,is no longer attending the SAMA's &quot;due to budget constraints&quot; 
7890,1,http://twitpic.com/6ckrg - bumble-bee 
7891,0,I want some Chocolate 
7892,1,good mornin .. goin down town today 
7893,0,"@SinnamonLove http://twitpic.com/3l21l - Damn baby girl you one of my all time favorites, but you lookin busted on this pic.  the cig ..."
7894,0,@chrisnickinson Its overcast here...and still 85 
7895,0,"Has been white 32GB iPhone 3GS'd. But, the zagg invisibleshield I ordered 2 weeks ago still hasn't arrived, so I'm not using it, yet "
7896,1,"Hello my birthday is coming up on June 23d. Can't wait!!!  Going to bed, school, idk maybe youtube, WoW or something..."
7897,1,&quot;...she may be the beauty of the beast....&quot; â¥ the song. Note: I'm not Twitting. Just blipping.  â« http://blip.fm/~7jffc
7898,1, Great.  ? http://blip.fm/~7df6m
7899,0,Is feeling sick as a dog 
7900,1,White knee high stillettoe boots at this hour of the morning! She's fuckin' gagging for it as well! 
7901,0,"forgot to wake little one up for toilet before I went to bed last night, now I have lots  of bedding to wash. "
7902,0,Still not feeling a bit well though.  but the medicine is  working!  hehe
7903,1,@shakeitblueyes Thanks girl!! 
7904,0,"Looks like I'll be watching the wings from home... alone, again. "
7905,0,@officialjobros http://twitpic.com/4diat - really upset because i live in Australia JONAS doesn't come out till June 
7906,0,@mandeewidrick  standard turnaround is 2 weeks... rushing stuff is pricey 
7907,1,yay for whap SUCCESS. 
7908,0,the mirror will have to wait - cant find the bloody hammer!!! typical!! 
7909,0,@Zoesometimes wut is wrong 
7910,1,@jeromebaker3rd we're living off his Crystal! So who's complaining?!? 
7911,1,@MrsAlpert its a tv show (Attack Of The Show) that talks about technology video games etc..  and will do 
7912,0,Only one week left with the chimpies!!! 
7913,0,hardest day of finals 
7914,0,@kallandar13: I don't know yet... 
7915,1,@pghjen @pgha perhaps some non-monday? i think other new movies are coming out in the upcoming mondays that have preference 
7916,0,is back to reality cuz hes goin bak to bein a celebrity..... 
7917,1,@raffale I like it!  I should have looked at the name earlier!  Are you following closely?
7918,0,Woodhaven keeps me from my one true love in life.    fast food 
7919,1,playin musical chairs 
7920,1,Devils wars prada on the screen 
7921,0,http://twitpic.com/7rrue - Oh no was foolin around at sound check an accidently kicked shar in the face 
7922,0,@parried I'd totally give you an invite if I had some 
7923,1,@toriconte im on youtube now just like you im one three times  oooh yeah
7924,1,Goodnight 
7925,0,California unemployment rate @ 11.2% damn &amp; its gonna get worse 
7926,1,Watching NCIS. 
7927,1,"has almost 100,000 coins on farm town  lol."
7928,1,just sold all his stocks yesterday and made an overall of 30% gain 
7929,0,so many important things going on at once 
7930,1,"@KelliMiura Yes!  WOOHOO!!  Happy Aloha Friday, by the way!  "
7931,0,Nothing to eat in my house except Filipino food. 
7932,1,@bramzo yeah haha and who's going for the trip?  cool idea though! we should make a #twoot event! like #twink #twoot
7933,1,"ate marocan couscous without meat... so delicious  with lots of chick peas, and raisins "
7934,1,"@spgreenlaw Sorry bout that! I swear, these typos are Freudian. And slippery. Great to see you back on Twitter, mate. You were missed. "
7935,0,@ladyofsalzburg yup! I tried connecting to media centre wifi yday but that wasn't working either  lol
7936,1,@charltonbrooker Today's Grauniad article: best. title. ever. 
7937,0,Have to go make lunches for tomorrow. Right when I wanted to watch the movie 
7938,1,@shellz420 Ya it should be fun. Lil bus is going 2  I love her!
7939,0,Waiting to hear from @DeAyrian to see if we are going to see up. Wishin @Villegas146 was home already 
7940,0,If you've never experienced La Crosse County on the back of a Harley you should!! Best day ever yesterday! Library all day/night now  
7941,0,is missing you so much already and is so sad that things couldnt be different 
7942,1,@GOttaviani Can.t wait to hear your remix  btw us: lovin' all your remixes
7943,0,Yep the boredum has now hit 
7944,0,"Damaged my car, I'm so pissed off about that :/ "
7945,1,"@joshuamilane no dumb questions, honestly "
7946,1,yeahhh Orlando  &amp; naw Lakers won't stop them either. via NBA on http://www.tnt.tv/sports/nba/playoffs09
7947,1,"Oh, do I love your choice in music, @MsKittyCullen  ? http://blip.fm/~4ojza"
7948,1,@haavards whaaaaao! 
7949,0,Why is it I never get enough sleep going into a Sunday morning? 
7950,0,Ugg... finally got a #HansensSD shot uploaded to the www.HansensLovesSanDiego.com photo contest but it's not showing  
7951,1,going out for dinner with Lee!! 
7952,1,@ppittman feeling better - did nothing yesterday but lay around.   hate i missed the youth leader polar bear swim   gotta love youth!
7953,0,I don't like to play games 
7954,0,"boo, no new york minute to illegally download "
7955,1,"@Reagh4 hehe i'm doing just fiiiiine!!! i am soooo tired though, bed time "
7956,0,@paulieseow hahahahahah i can easily make ice milo but its just not the same 
7957,1,im goin to bed since my dad yelled at me to get to bed over an hour ago. 
7958,1,At the bp office. 
7959,1,@Ceithi why? 
7960,1,"@christft http://twitpic.com/4hiyh - aww, this picture is so cute  Hope is stops for the time you start playing! ;)"
7961,1,@JadoreMarmite Excellent - hope you have a good day 
7962,0,@mary_alli_miki kids graduating 2012 dont have to take SAT subject tests... 
7963,1,"@RustyRogers If I like them, I will buy them honest "
7964,1,Is it Friday? Am I on the computer? It must be #lofnotc 
7965,1,"OK well you have the erotic part down, just my humble opinion, . . . so who needs a plot  Seriously sounds interesting keep me posted!"
7966,1,@haleyshope Sorry about your visuals being irritated 
7967,1,cinnamon and spice oatmeal reminds me of elises house  yum
7968,0,"@JoelMadden I soo wanted to see that movie because I love Jennifer Aniston, but I refuse to watch it because I know he dies "
7969,0,@melza31 i haven even got the other ones. thats bad 
7970,1,(Clearly the child was raised with good partying genetics and grew into a proficient adult!  )
7971,0,My hair is blonde and orange. . . The red is fading since i've bleached it. 
7972,1,"would like to enjoy the sun, but also dont want to get out of bed. siopa wedyn "
7973,0,"gwetting ready for work, night guy needed to call out so i have to do an extra night shift to cover, sucks much. "
7974,0,exhausted more than usual this morning. 
7975,0,@gregjames http://twitpic.com/4gz4i - Wish I were there  have a good one X
7976,1,whos watching live chat ?  im getting school off for it
7977,0,Lalala....bored at work and wondering why nobody will talk to me today 
7978,1,6months&lt;3 hanging with trevor tonight 
7979,1,the beach with kelsi and soon to be edicia 
7980,0,@tsarnick yep - they have been losing tho... 
7981,0,Just missed the train we got up at 5 to catch  !
7982,0,Off to work in an hour oh yay. Gunna roast to death 
7983,0,I'm home. I'm sick.   Today I don't go to school.
7984,1,"If you have a Windows Mobile phone, download Twikini, it's awesome and super Mobile friendly.  Finally found one that works. Yayyy."
7985,1,Shot a chrome shotgun and a 9mm today- I shot a small target over 20 yds away with the 9 mm 
7986,0,also: Someone find me a freakin job 
7987,0,i'm sad....problems with my girlfriend....  
7988,0,I wish I was chillin with @karahhh before she leaves 
7989,0,"@EJeterNY22 I am very sad that u said u were with ur best friends in the entire world, but I wasn't there with yall  I guess i'm not a BFF"
7990,1,On the balcony at Kensingtons in the sun 
7991,1,Walkinq around santa monica w/ tha cuzzo   [tina__.$$$)
7992,0,"Feels sorry for @luishandshake , his album got leaked "
7993,1,"I may not know spanish fluently, but I know subtitles "
7994,1,@mslibbyj hehe I meant why is @xiape complaining. He should love it! 
7995,1,Having issues! 
7996,1,hy good morning 
7997,0,"I WANT MY HAIR TO BE NICE, I DONT WANT TO FAIL PHILOSOPHY AND I WANT NICE PEOPLEEE "
7998,0,no. susan boyle should've won. this is wrong. DIVERSITY YOU SUCK. KISS MY SASS. susan should've won... 
7999,0,doesnt feel good 
8000,0,"shit, rainyseason is here, and im friggin scared of thunder. guess i wont be able to sleep tonight "
8001,0,I'm never gonna see Darren again  I got a hug though(:
8002,0,im back!!. sorry been so busy  ahhh this is goner be a BUSSSYSYYYY WEEEK. =l  my life gets hecktic starting from NOW.
8003,1,"@bluemistanime Ahaha, I just fixed my DS lite today too! "
8004,1,http://twitpic.com/6qjv5 - mah sexy new amp! 
8005,1,"@LilShawty40 haha not this season, but hopefully by next year it'll be the first official TV season! "
8006,1,My workplace gets so much better when good weather strikes.  http://tinyurl.com/cp7n6w
8007,1,@hapagal they look really good with black pants 
8008,1,@vacant_heart It's your fault!  tired of it before I started though .. mostly 
8009,0,#flylady Oh deary me: 15 mins not enough to rescue kitchen  I shall come back to it later so I can mow the lawn while still cool outside
8010,0,My dumb parents wont let me use the car  bahaha
8011,1,@biffgriff haha pasta and ketchup is wrong! Im going to my favourite asian restaurant  cant wait
8012,1,yes both wasps and the people on trisha are scary 
8013,0,marcmalkin from E!I hear robert pattinson is not going to be on red carpet 2day.   (X17Live live &gt; http://ustre.am/39qb)
8014,1,@henryshoots your bride? 
8015,0,I'm officially getting sick - no!!! Laying in my bed 
8016,0,"Whatever happened to my lazy sundays? oh right i am spending them falling a sleep at this desk  i want a nap now, thanks."
8017,1,Thank you God. This weekend is starting off amazing. Got the day off 
8018,0,I'm already annoyed. My Friday is ruined. 
8019,1,is so glad the graduation party is over and went well! Going to bed then off to see my cousin off to prom 
8020,1,eating fruity pebbles  YUMMY
8021,1,@stefichiu i love that song 
8022,0,"My friend was hit by an ied in iraq... He's fine, but it feels like we are drifting "
8023,1,"@rawkinalien0917 i smell 'selos'. hihi  kidding. Uh, tsokay i guess. ;;) Pero diba.. FAITHFUL .. LOYAL.. )"
8024,1,@jesamine nearly home time now 
8025,1,Waiting for Samuel to come getme 
